frame_index,timestamp_ns,foreground_reference_mm,background_reference_mm,measured_gap_mm,foreground_bleeding_ratio,foreground_bleeding_max_distance_px,background_bleeding_ratio,background_bleeding_max_distance_px,mixed_ratio,peak_mixed_ratio,peak_mixed_distance_px,outlier_ratio,invalid_ratio,invalid_band_width_px,transition_width_px,nominal_edge_offset_px,analysis_status,transition_status
10,1785284619173819944,983.0,1299.0,316.0,0.0,,0.05944466171294486,2.0,0.033756874644414944,0.1534090909090909,-2.0,0.00037929072634174094,0.030876677081418856,0.0,3.246681987135921,-1.8117107730777244,ok,ok
11,1785284619197027187,984.0,1300.0,316.0,0.0,,0.04809930178432894,2.0,0.06748582230623819,0.30522088353413657,0.0,0.0005671077504725897,0.02775225142437052,0.0,3.2110624018137304,-1.9168857178620604,ok,ok
12,1785284619230628590,984.0,1300.0,316.0,0.0,,0.06413766132186155,2.0,0.02901023890784983,0.14285714285714285,-2.0,0.0003792188092529389,0.0306928873368866,0.0,3.212416210553113,-2.0638297872340425,ok,ok
13,1785284619271207110,983.0,1300.0,317.0,0.0,,0.0481786133960047,2.0,0.0774634516802734,0.3092369477911647,0.0,0.001139168407062844,0.03197941554861239,0.0,3.242470972448955,-1.9446223645583132,ok,ok
14,1785284619305518603,983.0,1299.0,316.0,0.0,,0.049653579676674366,2.0,0.06700545830980613,0.288,0.0,0.001129305477131564,0.02352508730012865,0.0,3.2377292794594332,-1.831858407079646,ok,ok
15,1785284619337029297,984.0,1300.0,316.0,0.0,,0.060758513931888546,2.0,0.043232018123466116,0.192,0.0,0.0028317915801397016,0.026465723212644735,0.0,3.3004663805860677,-1.9897140506068711,ok,ok
16,1785284619371661830,983.0,1300.0,317.0,0.0,,0.0565149136577708,2.0,0.04845145354360631,0.2222222222222222,0.0,0.0005700171005130154,0.03271457452674141,0.0,3.2403206906995083,-1.955350815024805,ok,ok
17,1785284619405277618,983.0,1300.0,317.0,0.0,,0.05407493240633449,2.0,0.07090326230435602,0.2589641434262948,0.0,0.0015085800490288515,0.025362984745451202,0.0,3.2667220049192696,-1.979717991192275,ok,ok
18,1785284619439260307,983.0,1300.0,317.0,0.0,,0.04878048780487805,2.0,0.06966207287143666,0.28,0.0,0.00037757221068529355,0.026465723212644735,0.0,3.224971618397566,-1.9486947956000655,ok,ok
19,1785284619470721024,984.0,1300.0,316.0,0.0,,0.04708171206225681,2.0,0.0709823963657013,0.3076923076923077,0.0,0.003975014196479273,0.029038779636096305,0.0,3.3370094022756067,-1.9794269531900717,ok,ok
20,1785284619504516536,984.0,1299.0,315.0,0.0,,0.06547849670670283,2.0,0.03926009815024538,0.16666666666666666,0.0,0.003963759909399773,0.02628193346811248,0.0,3.3329946803098305,-2.172702193808293,ok,ok
21,1785284619539154979,984.0,1300.0,316.0,0.0,,0.04830541488118426,2.0,0.0736463460810299,0.30120481927710846,0.0,0.0007572889057175312,0.02922256938062856,0.0,3.23670789273485,-1.886026964047936,ok,ok
22,1785284619569207228,984.0,1300.0,316.0,0.0,,0.050952936600544535,2.0,0.07757805108798486,0.27380952380952384,0.0,0.0003784295175023652,0.028671200147031797,0.0,3.2223032144514105,-2.148514851485148,ok,ok
23,1785284619604956369,983.0,1300.0,317.0,0.0,,0.06252412196063296,2.0,0.035041446872645064,0.13970588235294118,4.0,0.003202712886209495,0.02444403602278993,0.0,3.2845488789237667,-2.0,ok,ok
24,1785284619637070006,984.0,1300.0,316.0,0.0,,0.04398598676527832,2.0,0.07173954192693545,0.33067729083665337,0.0,0.0003785727806170736,0.029038779636096305,0.0,3.1970343137254904,-1.8854166666666667,ok,ok
25,1785284619670175173,984.0,1299.0,315.0,0.00036859565057132326,,0.05581395348837209,2.0,0.03815640347563279,0.18823529411764706,0.0,0.0022667170381564035,0.027017092446241498,0.0,3.333005074666435,-1.9155489319423744,ok,ok
26,1785284619692644307,983.0,1300.0,317.0,0.0,,0.062475896644812956,2.0,0.04220045214770158,0.15079365079365079,0.0,0.0007535795026375283,0.02444403602278993,0.0,3.2484347112356033,-1.8768745067087609,ok,ok
27,1785284619728122205,983.0,1300.0,317.0,0.0,,0.052307692307692305,2.0,0.073083443209644,0.27049180327868855,0.0,0.00282539084573366,0.024260246278257673,0.0,3.288691699032889,-2.1334166536478674,ok,ok
28,1785284619770908008,983.0,1300.0,317.0,0.0,,0.059027777777777776,2.0,0.040143234074632494,0.176,0.0,0.0028269883151149644,0.02481161551185444,0.0,3.312143077923992,-1.98007650621613,ok,ok
29,1785284619803679482,983.0,1300.0,317.0,0.0,,0.04639376218323587,2.0,0.0744600227358848,0.32653061224489793,0.0,0.0022735884804850324,0.029957728358757582,0.0,3.259389815268923,-1.9791666666666665,ok,ok
30,1785284619837379187,984.0,1299.0,315.0,0.0,,0.06575875486381323,2.0,0.04143803216650899,0.18382352941176472,4.0,0.0024597918637653737,0.028671200147031797,0.0,3.281880822635453,-2.102505171225006,ok,ok
31,1785284619869955141,983.0,1300.0,317.0,0.0,,0.05120248254460822,2.0,0.07238707238707238,0.285140562248996,0.0,0.001512001512001512,0.027568461679838265,0.0,3.2494013768740793,-2.148007346973645,ok,ok
32,1785284619903688714,984.0,1300.0,316.0,0.0,,0.056662758890191484,2.0,0.03793626707132018,0.1910569105691057,0.0,0.00037936267071320183,0.03106046682595111,0.0,3.23703039110381,-1.9119226638023628,ok,ok
33,1785284619928110226,984.0,1300.0,316.0,0.0,,0.04346123727486296,2.0,0.07235093049753133,0.32786885245901637,0.0,0.00037979491074819596,0.03216320529314464,0.0,3.2128252496806278,-1.966395813248864,ok,ok
34,1785284619971845816,983.0,1300.0,317.0,0.0,,0.050965250965250966,2.0,0.0661266013564431,0.28294573643410853,0.0,0.0015071590052750565,0.02444403602278993,0.0,3.239904284817513,-1.9315260663507108,ok,ok
35,1785284620007344932,984.0,1300.0,316.0,0.0,,0.04724716907458024,2.0,0.0745164960182025,0.29959514170040485,0.0,0.0007584376185058779,0.0306928873368866,0.0,3.2371008400179337,-1.883640256959315,ok,ok
36,1785284620040429400,983.0,1300.0,317.0,0.0,,0.06247574699262708,2.0,0.036862003780718335,0.152,0.0,0.0032136105860113423,0.02775225142437052,0.0,3.3014556056274884,-2.010767922924341,ok,ok
37,1785284620070812773,983.0,1300.0,317.0,0.0,,0.045774647887323945,2.0,0.07416540212443096,0.2908366533864542,0.0,0.00018968133535660092,0.03106046682595111,0.0,3.239205755768732,-1.933761435608726,ok,ok
38,1785284620104818819,984.0,1300.0,316.0,0.0,,0.04897801774006942,2.0,0.07140165787490581,0.30196078431372547,0.0,0.0011303692539562924,0.02444403602278993,0.0,3.2643780201929475,-1.8672122001115863,ok,ok
39,1785284620138990383,983.0,1300.0,317.0,0.0,,0.0461839530332681,2.0,0.07266173401631569,0.308,0.0,0.0030354771390627964,0.031244256570483367,0.0,3.341139412827073,-2.111919698870765,ok,ok
40,1785284620171348322,984.0,1300.0,316.0,0.0,,0.0475448168355417,2.0,0.07274104944118204,0.29435483870967744,0.0,0.0030308770600492516,0.029773938614225327,0.0,3.290675648526501,-1.959274160440102,ok,ok
41,1785284620195590927,983.0,1299.0,316.0,0.0,,0.04627450980392157,2.0,0.07292062286365363,0.2903225806451613,0.0,0.0015191796429927839,0.03216320529314464,0.0,3.2406854975443085,-1.8845388750158718,ok,ok
42,1785284620237827799,983.0,1300.0,317.0,0.0,,0.049531981279251174,2.0,0.07444591778745975,0.2908366533864542,0.0,0.0013260087137715476,0.029773938614225327,0.0,3.2694323560792955,-2.052940334811847,ok,ok
43,1785284620273431694,983.0,1300.0,317.0,0.0,,0.047876447876447875,2.0,0.07027128862094952,0.30078125,0.0,0.0009419743782969103,0.02444403602278993,0.0,3.250645878397668,-1.931132546789132,ok,ok
44,1785284620295575836,983.0,1300.0,317.0,0.0,,0.047987616099071206,2.0,0.07303264766937158,0.288,0.0,0.0016984336667295716,0.026098143723580224,0.0,3.2509138299916045,-1.8603039785426911,ok,ok
45,1785284620340010103,983.0,1301.0,318.0,0.0,,0.04646697388632873,2.0,0.08217374952989846,0.3147410358565737,0.0,0.0013162843174125611,0.022606138577467377,0.0,3.262743917732631,-1.8111361926260345,ok,ok
46,1785284620369861067,983.0,1300.0,317.0,0.0,,0.06110684089162183,2.0,0.034794056798946774,0.16,0.0,0.001880759826970096,0.022789928321999633,0.0,3.2915647279166733,-1.8354180381830152,ok,ok
47,1785284620396536948,983.0,1300.0,317.0,0.0,,0.041341653666146644,2.0,0.08033345964380448,0.3588709677419355,0.0,0.0028419856006062904,0.029957728358757582,0.0,3.256407507445722,-1.9363449691991788,ok,ok
48,1785284620439637999,983.0,1300.0,317.0,0.0,,0.04638577502899111,2.0,0.07773584905660377,0.3253012048192771,0.0,0.0016981132075471698,0.02591435397904797,0.0,3.253986400606966,-2.0310778914240757,ok,ok
49,1785284620470752748,984.0,1300.0,316.0,0.0,,0.047880690737833596,2.0,0.06655257653546301,0.27235772357723576,0.0,0.0017113519680547634,0.033449733504870426,0.0,3.245398319231023,-1.8188904768091463,ok,ok
50,1785284620503626458,983.0,1299.0,316.0,0.0,,0.06381322957198443,2.0,0.03520726859738785,0.15441176470588236,4.0,0.0007571455612341472,0.029038779636096305,0.0,3.251524589227649,-1.8239574368202802,ok,ok
51,1785284620537775894,983.0,1300.0,317.0,0.0,,0.04645760743321719,2.0,0.07609516616314199,0.30522088353413657,0.0,0.0037764350453172208,0.02664951295717699,0.0,3.343692219351134,-2.0,ok,ok
52,1785284620570413632,983.0,1300.0,317.0,0.0,,0.04413472706155633,2.0,0.06997359486986043,0.30739299610894943,0.0,0.003772161448509996,0.025546774489983458,0.0,3.347367533013253,-1.9796870060069554,ok,ok
53,1785284620604496221,984.0,1300.0,316.0,0.0,,0.04557744302819621,2.0,0.0736623963828184,0.32170542635658916,0.0,0.004709871891484552,0.02444403602278993,0.0,3.3247278324341942,-1.9392226148409895,ok,ok
54,1785284620637566834,983.0,1300.0,317.0,0.0,,0.05765485001947799,2.0,0.03748580083301779,0.18947368421052632,-2.0,0.000946611132146914,0.02922256938062856,0.0,3.2415639844092654,-1.9382989183874137,ok,ok
55,1785284620672843218,983.0,1300.0,317.0,0.0,,0.04693560899922421,2.0,0.07685045317220544,0.32432432432432434,0.0,0.0009441087613293052,0.02664951295717699,0.0,3.2750655097224,-1.8297172912557529,ok,ok
56,1785284620707479063,984.0,1300.0,316.0,0.0,,0.05281553398058252,2.0,0.04838404838404838,0.24705882352941178,0.0,0.003591003591003591,0.027568461679838265,0.0,3.3622258319906964,-1.9582206930449744,ok,ok
57,1785284620733466623,984.0,1300.0,316.0,0.0,,0.041505042668735455,2.0,0.0882130714015867,0.36363636363636365,0.0,0.004911220249338874,0.027017092446241498,0.0,3.296671236374509,-2.0326284834056856,ok,ok
58,1785284620772052543,983.0,1300.0,317.0,0.0,,0.047969052224371374,2.0,0.08432371250707414,0.3346456692913386,0.0,0.0026410111299754765,0.025730564234515713,0.0,3.2845296700777924,-1.9796392785571144,ok,ok
59,1785284620796559930,984.0,1300.0,316.0,0.0,,0.046511627906976744,2.0,0.07324900887294696,0.33858267716535434,0.0,0.0,0.026465723212644735,0.0,3.1918325791855207,-1.8173076923076925,ok,ok
60,1785284620841853788,983.0,1300.0,317.0,0.0,,0.04099960952752831,2.0,0.07840909090909091,0.35,0.0,0.0011363636363636363,0.02959014886969307,0.0,3.3060076081459826,-1.8408423114593535,ok,ok
61,1785284620872944265,983.0,1300.0,317.0,0.0,,0.044100580270793034,2.0,0.08070903262304356,0.3515625,0.0,0.002828587591929097,0.025362984745451202,0.0,3.3034364985420837,-2.160027590963959,ok,ok
62,1785284620904550232,984.0,1300.0,316.0,0.0,,0.04320502749410841,2.0,0.07940729483282674,0.3735408560311284,0.0,0.0007598784194528875,0.03253078478220915,0.0,3.2398389476296616,-1.9763808473485893,ok,ok
63,1785284620938552702,983.0,1300.0,317.0,0.0,,0.04653891278842393,2.0,0.07722960151802656,0.3064516129032258,0.0,0.0013282732447817836,0.03142804631501562,0.0,3.2196619236261697,-1.8168389955686852,ok,ok
64,1785284620971362810,983.0,1300.0,317.0,0.0,,0.061153846153846156,2.0,0.04589053977807034,0.1968503937007874,0.0,0.002256911792364115,0.022789928321999633,0.0,3.2987970674069333,-2.0,ok,ok
65,1785284620998398700,983.0,1300.0,317.0,0.0,,0.042735042735042736,2.0,0.07962927936447892,0.36254980079681276,0.0,0.0013240022697181767,0.028303620657967286,0.0,3.2790549556630326,-2.1172318339100347,ok,ok
66,1785284621038569984,984.0,1300.0,316.0,0.0,,0.04240555127216654,2.0,0.08298833270605946,0.36742424242424243,0.0,0.000940910801656003,0.0233412975555964,0.0,3.267813780415903,-1.8037105225888685,ok,ok
67,1785284621075435068,983.0,1300.0,317.0,0.0,,0.03984375,2.0,0.08145482098882365,0.3643410852713178,0.0,0.0028414472437961733,0.029773938614225327,0.0,3.2485589529221164,-1.8343765045739049,ok,ok
68,1785284621105933728,984.0,1300.0,316.0,0.0,,0.04357976653696498,2.0,0.08252886617452206,0.34,0.0,0.0003785727806170736,0.029038779636096305,0.0,3.2241342418464436,-1.9259415996614473,ok,ok
69,1785284621138514682,983.0,1300.0,317.0,0.0,,0.06143740340030912,2.0,0.03789592760180995,0.184,0.0,0.001885369532428356,0.02517919500091895,0.0,3.2557919042912724,-2.030738243278746,ok,ok
70,1785284621172870645,983.0,1300.0,317.0,0.0,,0.046129788897576234,2.0,0.08004552352048558,0.348,0.0,0.002276176024279211,0.03106046682595111,0.0,3.2615929459381325,-1.9166666666666667,ok,ok
71,1785284621206918411,983.0,1300.0,317.0,0.0,,0.05568627450980392,2.0,0.03626352762483387,0.18181818181818182,0.0,0.0007594456047085627,0.03197941554861239,0.0,3.2185726374701673,-1.804728439696145,ok,ok
72,1785284621229674715,983.0,1300.0,317.0,0.0,,0.04459092671578131,2.0,0.07590634441087614,0.31225296442687744,0.0,0.0035876132930513596,0.02664951295717699,0.0,3.31689497716895,-2.0,ok,ok
73,1785284621272098933,983.0,1300.0,317.0,0.0,,0.04127725856697819,2.0,0.07724346838318819,0.3611111111111111,0.0,0.001135933358576297,0.02922256938062856,0.0,3.2639093464708,-1.8274945639043245,ok,ok
74,1785284621295180385,984.0,1299.0,315.0,0.0,,0.044470224284609436,2.0,0.07809847198641766,0.31746031746031744,0.0,0.0026410111299754765,0.025730564234515713,0.0,3.2679360974363316,-1.9129633893621922,ok,ok
75,1785284621339714065,983.0,1300.0,317.0,0.0,,0.047729918509895226,2.0,0.07119924457034939,0.3137254901960784,0.0,0.0005665722379603399,0.026833302701709246,0.0,3.2088639445168408,-1.8803051046352435,ok,ok
76,1785284621371452088,984.0,1300.0,316.0,0.0,,0.045224171539961014,2.0,0.07760742002650009,0.3424124513618677,0.0,0.0024607230740109785,0.029038779636096305,0.0,3.2694081561018717,-2.055672732623731,ok,ok
77,1785284621397355406,983.0,1300.0,317.0,0.0,,0.043849437330228946,2.0,0.06651549508692366,0.30980392156862746,0.0,0.0003779289493575208,0.02738467193530601,0.0,3.2190680636911146,-1.7277847309136423,ok,ok
78,1785284621427230618,983.0,1300.0,317.0,0.0,,0.04500978473581213,2.0,0.07947647951441578,0.324,0.0,0.002655538694992413,0.03106046682595111,0.0,3.278671744940272,-2.1596734927681513,ok,ok
79,1785284621471401274,984.0,1300.0,316.0,0.0,,0.050442818636888716,2.0,0.06943921716221302,0.284,0.0,0.001881821603312006,0.0233412975555964,0.0,3.2123982900873465,-1.9608579927978707,ok,ok
80,1785284621494846641,983.0,1300.0,317.0,0.0,,0.044356435643564354,2.0,0.07444168734491315,0.2971887550200803,0.0,0.0005726283641916397,0.03712552839551553,0.0,3.224385427416951,-1.8696086832333618,ok,ok
81,1785284621538669120,984.0,1300.0,316.0,0.0,,0.04928211098176174,2.0,0.07047043264689212,0.288,0.0,0.002645002833931608,0.027200882190773754,0.0,3.270724602281521,-1.9896080142993724,ok,ok
82,1785284621573306514,984.0,1300.0,316.0,0.0,,0.048856145792943,2.0,0.07173872003020577,0.29411764705882354,0.0,0.002454219369454408,0.026465723212644735,0.0,3.269683083769471,-1.9580108677753996,ok,ok
83,1785284621604951124,984.0,1300.0,316.0,0.0,,0.048046875,2.0,0.06541524459613197,0.27710843373493976,0.0,0.0024649222601441033,0.0306928873368866,0.0,3.326341134571684,-2.0896860986547083,ok,ok
84,1785284621640171406,983.0,1300.0,317.0,0.0,,0.049199531433033974,2.0,0.07731665719158613,0.3201581027667984,0.0,0.00037900322152738296,0.030141518103289838,0.0,3.2265205151408276,-1.9272809394760615,ok,ok
85,1785284621672846145,984.0,1300.0,316.0,0.0,,0.043188064389477816,2.0,0.07224334600760456,0.3008130081300813,0.0,0.0007604562737642585,0.033265943760338174,0.0,3.2434280420841155,-1.7698783910196445,ok,ok
86,1785284621707961203,984.0,1300.0,316.0,0.0,,0.06043110084680523,2.0,0.036325992847731976,0.1450980392156863,0.0,0.0016939582156973462,0.02352508730012865,0.0,3.2620779320714792,-1.833972364899081,ok,ok
87,1785284621740946003,984.0,1300.0,316.0,0.0,,0.06426635694928377,2.0,0.037554255519909416,0.15808823529411764,4.0,0.0020758633704472543,0.026098143723580224,0.0,3.2561616393738055,-1.9600867678958787,ok,ok
88,1785284621772749511,984.0,1300.0,316.0,0.0,,0.047136735488897546,2.0,0.07418622255866768,0.2992125984251969,0.0,0.000757002271006813,0.02885498989156405,0.0,3.246299375485157,-1.8049155145929339,ok,ok
89,1785284621798579781,984.0,1300.0,316.0,0.0,,0.06361520558572537,2.0,0.03493862134088763,0.14338235294117646,4.0,0.0007554296506137865,0.026833302701709246,0.0,3.238136125583337,-1.8715986726527425,ok,ok
90,1785284621841768764,983.0,1300.0,317.0,0.0,,0.05005775895263766,2.0,0.07398343373493976,0.3107569721115538,0.0,0.0020707831325301206,0.023708877044660907,0.0,3.284342526341898,-1.9808008566948407,ok,ok
91,1785284621873416249,983.0,1299.0,316.0,0.0,,0.057032755298651254,2.0,0.03559992465624411,0.15748031496062992,0.0,0.0009417969485778867,0.024260246278257673,0.0,3.2586349907379306,-1.7478014184397166,ok,ok
92,1785284621906097829,983.0,1300.0,317.0,0.0,,0.047136735488897546,2.0,0.06967057932601288,0.28286852589641437,0.0,0.000946611132146914,0.02922256938062856,0.0,3.2436704586465357,-1.7745846430175123,ok,ok
93,1785284621943273205,983.0,1300.0,317.0,0.0,,0.061752219220378234,2.0,0.04354382657869934,0.18292682926829268,0.0,0.0011310084825636192,0.024995405256386695,0.0,3.2266563096732104,-1.9900182592818014,ok,ok
94,1785284621964170143,983.0,1300.0,317.0,0.0,,0.04949729311678268,2.0,0.0735987922249481,0.29554655870445345,0.0,0.0,0.026098143723580224,0.0,3.222214222649989,-1.8839422060378246,ok,ok
95,1785284622005574551,983.0,1299.0,316.0,0.0,,0.0622598001537279,2.0,0.0425211665098777,0.18548387096774194,0.0,0.00037629350893697084,0.023157507811064144,0.0,3.2238472872196127,-1.855855855855856,ok,ok
96,1785284622040252323,984.0,1300.0,316.0,0.0,,0.062135922330097085,2.0,0.03572103572103572,0.13756613756613756,-2.0,0.000189000189000189,0.027568461679838265,0.0,3.2259124087591244,-1.7956204379562044,ok,ok
97,1785284622073088410,983.0,1300.0,317.0,0.0,,0.04912959381044488,2.0,0.07097017742544356,0.2631578947368421,0.0,0.0007550018875047187,0.02628193346811248,0.0,3.2406901229725573,-2.010172279456324,ok,ok
98,1785284622106876999,983.0,1300.0,317.0,0.0,,0.06208769887466046,2.0,0.04554904554904555,0.16532258064516128,0.0,0.000756000756000756,0.027568461679838265,0.0,3.2269642573667907,-1.9894990896388196,ok,ok
99,1785284622139064042,983.0,1299.0,316.0,0.0,,0.06103286384976526,2.0,0.037768077434048204,0.15789473684210525,0.0,0.0001897893338394382,0.03161183605954788,0.0,3.2251793332502343,-1.9453757353266397,ok,ok
100,1785284622174666488,983.0,1299.0,316.0,0.0,,0.047250193648334625,2.0,0.07157695939565628,0.31451612903225806,0.0,0.0033994334277620396,0.026833302701709246,0.0,3.3134161215181033,-2.0526005532127147,ok,ok
101,1785284622196687724,983.0,1299.0,316.0,0.0,,0.05265195509097948,2.0,0.07043051359516617,0.26720647773279355,0.0,0.0024546827794561933,0.02664951295717699,0.0,3.2956575077888415,-2.0736119775421087,ok,ok
102,1785284622239447385,983.0,1300.0,317.0,0.0,,0.04809542131589073,2.0,0.06910186405573339,0.30364372469635625,0.0,0.0,0.023892666789193162,0.0,3.217945205479452,-1.8308219178082192,ok,ok
103,1785284622273118359,983.0,1300.0,317.0,0.00036859565057132326,,0.041264944080215964,2.0,0.0721688336159789,0.3333333333333333,0.0,0.0015074429998115696,0.024627825767322184,0.0,3.3004674168399677,-1.7904117108874658,ok,ok
104,1785284622308496323,983.0,1300.0,317.0,0.0,,0.06006240249609984,2.0,0.04245640636846096,0.17142857142857143,0.0,0.0003790750568612585,0.030325307847822093,0.0,3.2345250687864517,-1.84616350621625,ok,ok
105,1785284622339295824,984.0,1300.0,316.0,0.0,,0.04399057344854674,2.0,0.07453888571971858,0.3089430894308943,0.0,0.0009507510933637574,0.033449733504870426,0.0,3.253832435717335,-1.8811594202898552,ok,ok
106,1785284622372662026,983.0,1300.0,317.0,0.0,,0.06772445820433437,2.0,0.04093567251461988,0.16733067729083664,0.0,0.0003772873042822109,0.025730564234515713,0.0,3.22358509013476,-2.1163174393664415,ok,ok
107,1785284622406596029,983.0,1300.0,317.0,0.0,,0.05737389295340778,2.0,0.05385049896441348,0.23809523809523808,0.0,0.0030126153266804745,0.023892666789193162,0.0,3.306718779475826,-2.0983087561442977,ok,ok
108,1785284622439800469,983.0,1300.0,317.0,0.0,,0.06349824698091157,2.0,0.046014012497633025,0.16334661354581673,0.0,0.002461654989585306,0.029406359125160816,0.0,3.331255338267975,-1.947224558452481,ok,ok
109,1785284622474158072,983.0,1300.0,317.0,0.00036859565057132326,,0.06004618937644342,2.0,0.04198042168674699,0.17716535433070865,0.0,0.0015060240963855422,0.023708877044660907,0.0,3.309550787950914,-1.8023566029346374,ok,ok
110,1785284622506402976,984.0,1300.0,316.0,0.0,,0.05854982551376502,2.0,0.0498960498960499,0.1948529411764706,4.0,0.001701001701001701,0.027568461679838265,0.0,3.255539100595991,-2.0,ok,ok
111,1785284622542733724,984.0,1300.0,316.0,0.0007358351729212656,,0.04563031709203403,2.0,0.07502356267672007,0.3103448275862069,0.0,0.00018850141376060322,0.024995405256386695,0.0,3.2866272474398226,-1.7941640378548895,ok,ok
112,1785284622573237278,984.0,1300.0,316.0,0.0,,0.049786075457020615,2.0,0.06777735706171904,0.25203252032520324,0.0,0.003029155622870125,0.02922256938062856,0.0,3.240510479389912,-2.0106181616730527,ok,ok
113,1785284622608673814,984.0,1300.0,316.0,0.0,,0.046565774155995346,2.0,0.07485822306238185,0.3076923076923077,0.0,0.000945179584120983,0.02775225142437052,0.0,3.23757184172426,-1.8546773877230829,ok,ok
114,1785284622644865719,983.0,1300.0,317.0,0.0,,0.06784888203546646,2.0,0.041611749199774055,0.1708542713567839,-2.0,0.0,0.023892666789193162,0.0,3.219158072682524,-2.1909090909090905,ok,ok
115,1785284622674918417,983.0,1300.0,317.0,0.0,,0.04760046820132657,2.0,0.07584376185058779,0.3253012048192771,0.0,0.0003792188092529389,0.0306928873368866,0.0,3.219421021753925,-1.8492431886982843,ok,ok
116,1785284622709202090,983.0,1300.0,317.0,0.0,,0.06286606794221007,2.0,0.04342055365946151,0.17279411764705882,2.0,0.0017064846416382253,0.0306928873368866,0.0,3.270882907993285,-2.0647607934655774,ok,ok
117,1785284622732599689,983.0,1300.0,317.0,0.0,,0.05557714729887291,2.0,0.06888720666161999,0.25101214574898784,0.0,0.0018925056775170325,0.02885498989156405,0.0,3.2555585515908154,-2.051846753842624,ok,ok
118,1785284622763772591,984.0,1300.0,316.0,0.0,,0.053384912959381046,2.0,0.06795016987542468,0.25,4.0,0.00037750094375235937,0.02628193346811248,0.0,3.246159887487132,-1.8390188248716486,ok,ok
119,1785284622806937180,984.0,1300.0,316.0,0.0,,0.04698512137823023,2.0,0.07047872340425532,0.2572614107883817,0.0,0.0013297872340425532,0.03253078478220915,0.0,3.2696927865577115,-1.9125901074488822,ok,ok
120,1785284622830021241,983.0,1299.0,316.0,0.0,,0.059695669137729224,2.0,0.046445497630331754,0.1885245901639344,0.0,0.0007582938388625592,0.030509097592354345,0.0,3.2546632400065727,-2.0551575931232096,ok,ok
121,1785284622864111387,984.0,1300.0,316.0,0.0,,0.04867601246105919,2.0,0.0736463460810299,0.29435483870967744,0.0,0.0013252555850056798,0.02922256938062856,0.0,3.267894744949541,-2.0837657524091924,ok,ok
122,1785284622906288711,984.0,1300.0,316.0,0.0,,0.05166340508806262,2.0,0.07306889352818371,0.27309236947791166,0.0,0.0,0.03161183605954788,0.0,3.225431510455825,-2.086021505376344,ok,ok
123,1785284622930405275,983.0,1300.0,317.0,0.0,,0.06401249024199844,2.0,0.04341232227488152,0.16666666666666666,0.0,0.0005687203791469195,0.030509097592354345,0.0,3.2415636647517334,-1.9463842029554073,ok,ok
124,1785284622963278126,983.0,1300.0,317.0,0.0,,0.050175029171528586,2.0,0.06661619984859955,0.2701612903225806,0.0,0.0013247539742619228,0.02885498989156405,0.0,3.266549976969139,-1.876923076923077,ok,ok
