frame_index,timestamp_ns,foreground_reference_mm,background_reference_mm,measured_gap_mm,foreground_bleeding_ratio,foreground_bleeding_max_distance_px,background_bleeding_ratio,background_bleeding_max_distance_px,mixed_ratio,peak_mixed_ratio,peak_mixed_distance_px,outlier_ratio,invalid_ratio,invalid_band_width_px,transition_width_px,nominal_edge_offset_px,analysis_status,transition_status
25,1785284798592286871,997.0,1304.0,307.0,0.0,,0.0,,0.028664302600472813,0.3163265306122449,0.0,0.0,0.04027226318774816,0.0,3.1288888888888886,-0.4444444444444442,ok,ok
26,1785284798626788001,996.0,1304.0,308.0,0.0,,0.001866832607342875,,0.02182890855457227,0.26605504587155965,0.0,0.002654867256637168,0.038570618264322176,0.0,3.174930555555555,-0.296875,ok,ok
27,1785284798659997930,997.0,1303.0,306.0,0.0,,0.0,,0.016726403823178016,0.2716049382716049,0.0,0.0,0.05048213272830403,4.0,3.1788485607008763,-0.27659574468085113,ok,ok
28,1785284798696496264,996.0,1304.0,308.0,0.0,,0.0018832391713747645,,0.021018354055654234,0.2,0.0,0.0,0.04197390811117414,0.0,3.15967987804878,-0.3593750000000002,ok,ok
29,1785284798726932091,996.0,1304.0,308.0,0.0,,0.003703703703703704,,0.014420247204237787,0.19047619047619047,0.0,0.002354326074161271,0.036301758366420876,0.0,3.178464977645305,-0.2786885245901638,ok,ok
30,1785284798760139055,997.0,1305.0,308.0,0.0,,0.0,,0.01979320531757755,0.2653061224489796,0.0,0.0005908419497784342,0.039988655700510495,0.0,3.1780915703893884,-0.2807017543859649,ok,ok
31,1785284798793019930,997.0,1304.0,307.0,0.0,,0.0,,0.04622725917089174,0.32558139534883723,2.0,0.0038771249627199524,0.04906409529211571,0.0,3.1754901960784316,-0.2941176470588238,ok,ok
32,1785284798827126039,997.0,1304.0,307.0,0.0,,0.0,,0.021841794569067298,0.27722772277227725,0.0,0.003246753246753247,0.039137833238797506,0.0,3.193596837944664,-0.1636363636363638,ok,ok
33,1785284798849409670,997.0,1304.0,307.0,0.0,,0.0,,0.017632994620442318,0.24705882352941178,0.0,0.0008965929468021519,0.05104934770277935,2.0,3.1945373467112597,-0.1521739130434785,ok,ok
34,1785284798893297737,997.0,1304.0,307.0,0.0,,0.0,,0.0345855694692904,0.31176470588235294,2.0,0.007453786523553965,0.04878048780487805,0.0,3.194787234042553,-0.14893617021276606,ok,ok
35,1785284798926900934,996.0,1304.0,308.0,0.0,,0.0,,0.017246506095747845,0.23595505617977527,0.0,0.001784121320249777,0.04622802041973908,0.0,3.1875897435897436,-0.2200000000000002,ok,ok
36,1785284798958975508,997.0,1304.0,307.0,0.0,,0.0,,0.07021719726271942,0.3655913978494624,0.0,0.0002975304968759298,0.04679523539421441,0.0,,,ok,nonmonotonic_crossing
37,1785284798993512452,997.0,1305.0,308.0,0.0,,0.0012368583797155227,,0.02094395280235988,0.23255813953488372,2.0,0.0,0.038570618264322176,0.0,3.1969899665551837,-0.1153846153846152,ok,ok
38,1785284799026406403,996.0,1305.0,309.0,0.0,,0.0,,0.020517395182872437,0.2127659574468085,0.0,0.003568242640499554,0.04622802041973908,0.0,3.1941632466940266,-0.15686274509803932,ok,ok
39,1785284799048707739,997.0,1304.0,307.0,0.0,,0.0025157232704402514,,0.018149360309431716,0.2808988764044944,0.0,0.0002975304968759298,0.04679523539421441,0.0,3.142748917748918,-0.4107142857142856,ok,ok
40,1785284799081789485,996.0,1305.0,309.0,0.0,,0.0,,0.04878048780487805,0.4175824175824176,0.0,0.002379535990481856,0.046511627906976744,0.0,3.1346917450365726,-0.43103448275862055,ok,ok
41,1785284799125858208,997.0,1303.0,306.0,0.0,,0.002489110143123833,,0.027949396881435717,0.28488372093023256,2.0,0.010002942041776994,0.03601815087918321,0.0,3.185016095990635,-0.23880597014925375,ok,ok
42,1785284799159960054,997.0,1303.0,306.0,0.0,,0.0,,0.03354111012169783,0.32558139534883723,2.0,0.009201543484713566,0.0445263754963131,0.0,3.186153846153846,-0.23076923076923106,ok,ok
43,1785284799185137995,997.0,1304.0,307.0,0.0,,0.0,,0.02635475273911756,0.2857142857142857,0.0,0.005034053893988748,0.042257515598411795,0.0,3.184852071005917,-0.4591715976331363,ok,ok
44,1785284799227439261,996.0,1304.0,308.0,0.0,,0.0,,0.026619343389529725,0.3137254901960784,0.0,0.0,0.04112308564946115,0.0,3.1531135531135535,-0.38095238095238093,ok,ok
45,1785284799260020870,996.0,1304.0,308.0,0.0,,0.0,,0.019825773505557226,0.2702702702702703,0.0,0.0021027335536197055,0.05587067498581962,2.0,3.149689440993789,-0.3913043478260869,ok,ok
46,1785284799283125050,997.0,1304.0,307.0,0.0,,0.0018587360594795538,,0.01915144372421921,0.22674418604651161,2.0,0.002357100766057749,0.03743618831537152,0.0,3.1870498084291183,-0.22413793103448265,ok,ok
47,1785284799315215998,997.0,1305.0,308.0,0.0,,0.002530044275774826,,0.05510872803098004,0.3313953488372093,2.0,0.0017873100983020554,0.04792966534316506,0.0,3.1,-0.5000000000000002,ok,ok
48,1785284799349341376,996.0,1304.0,308.0,0.0,,0.0,,0.04119402985074627,0.36470588235294116,0.0,0.0014925373134328358,0.049914917753828704,2.0,3.136798088410991,-0.4259259259259258,ok,ok
49,1785284799393953013,997.0,1304.0,307.0,0.0,,0.0,,0.02564102564102564,0.27906976744186046,2.0,0.0005963029218843172,0.04878048780487805,0.0,3.1954418604651162,-0.1399999999999999,ok,ok
50,1785284799426689776,997.0,1304.0,307.0,0.0,,0.0,,0.02297821545807222,0.27586206896551724,0.0,0.004476275738585497,0.04963131026659104,0.0,3.1398863636363634,-0.4181818181818182,ok,ok
51,1785284799461308560,997.0,1304.0,307.0,0.0,,0.0024984384759525295,,0.026020106445890007,0.30392156862745096,0.0,0.00384387936132466,0.04083947816222348,0.0,3.160967741935484,-0.3548387096774195,ok,ok
52,1785284799493830553,996.0,1303.0,307.0,0.0,,0.0,,0.019590382902938557,0.2553191489361702,0.0,0.0,0.0445263754963131,0.0,3.176130536130536,-0.290909090909091,ok,ok
53,1785284799527159468,997.0,1303.0,306.0,0.0,,0.0,,0.10728083209509658,0.47368421052631576,0.0,0.0032689450222882616,0.045660805445263755,0.0,,,ok,nonmonotonic_crossing
54,1785284799562011325,997.0,1304.0,307.0,0.0,,0.001869158878504673,,0.0345336481700118,0.29651162790697677,2.0,0.0,0.039137833238797506,0.0,3.10414710485133,-0.49295774647887325,ok,ok
55,1785284799593800026,997.0,1306.0,309.0,0.0,,0.0,,0.022458628841607566,0.29896907216494845,0.0,0.0008865248226950354,0.04027226318774816,0.0,3.1853679653679654,-0.23636363636363633,ok,ok
56,1785284799628208096,997.0,1305.0,308.0,0.0,,0.0,,0.049239033124440466,0.3072289156626506,2.0,0.006565204416592062,0.04963131026659104,0.0,3.1900000000000004,-0.20000000000000018,ok,ok
57,1785284799650657294,997.0,1306.0,309.0,0.0,,0.0,,0.025595238095238095,0.28654970760233917,2.0,0.0,0.047078842881452074,2.0,3.189035087719298,-0.20833333333333326,ok,ok
58,1785284799683291656,997.0,1304.0,307.0,0.0,,0.001243008079552517,,0.028681253696037846,0.27906976744186046,2.0,0.0,0.04083947816222348,0.0,3.1895779500430663,-0.20370370370370372,ok,ok
59,1785284799718384531,996.0,1303.0,307.0,0.0,,0.0,,0.07946824224519941,0.494949494949495,0.0,0.007385524372230428,0.039988655700510495,0.0,,,ok,nonmonotonic_crossing
60,1785284799762886303,996.0,1304.0,308.0,0.0,,0.0,,0.021232057416267942,0.22289156626506024,2.0,0.0,0.05161656267725468,2.0,3.164969696969697,-0.33999999999999986,ok,ok
61,1785284799794787924,996.0,1305.0,309.0,0.0,,0.0,,0.02470238095238095,0.2616279069767442,2.0,0.0,0.047078842881452074,0.0,3.1991666666666667,-0.0625,ok,ok
62,1785284799817276152,996.0,1306.0,310.0,0.0,,0.0,,0.04622222222222222,0.3313953488372093,2.0,0.002074074074074074,0.042824730572887125,0.0,3.156244830438379,-0.37096774193548376,ok,ok
63,1785284799859966148,997.0,1305.0,308.0,0.0,,0.0,,0.05116829340431825,0.358695652173913,0.0,0.003253475303164744,0.04112308564946115,0.0,3.186153846153846,-0.23076923076923106,ok,ok
64,1785284799883171378,997.0,1304.0,307.0,0.0,,0.0,,0.02470973504019053,0.30434782608695654,0.0,0.0,0.04736245036868973,0.0,3.14158215010142,-0.413793103448276,ok,ok
65,1785284799926417501,997.0,1304.0,307.0,0.0,,0.0,,0.02297496318114875,0.2761904761904762,0.0,0.0008836524300441826,0.037152580828133865,0.0,3.1940789473684212,-0.15789473684210553,ok,ok
66,1785284799959975833,996.0,1305.0,309.0,0.0,,0.0,,0.04725339633786178,0.3488372093023256,2.0,0.0008860011813349084,0.03970504821327283,0.0,3.261562777284827,-0.020768633540372505,ok,ok
67,1785284799982949511,996.0,1304.0,308.0,0.0,,0.0,,0.025022341376228777,0.28488372093023256,2.0,0.0002978850163836759,0.04792966534316506,0.0,3.1697064989517822,-0.320754716981132,ok,ok
68,1785284800026940060,997.0,1304.0,307.0,0.0,,0.001893939393939394,,0.01876675603217158,0.2247191011235955,0.0,0.0,0.04792966534316506,0.0,3.161798941798942,-0.35185185185185164,ok,ok
69,1785284800060718416,996.0,1304.0,308.0,0.0,,0.0,,0.04801670146137787,0.3372093023255814,2.0,0.006859528780196839,0.04906409529211571,2.0,3.1894805194805196,-0.2045454545454548,ok,ok
70,1785284800084226146,997.0,1303.0,306.0,0.0,,0.0,,0.03215339233038348,0.28488372093023256,2.0,0.007669616519174041,0.038570618264322176,0.0,3.199927431059507,0.01886792452830182,ok,ok
71,1785284800117342147,997.0,1304.0,307.0,0.0,,0.0,,0.019202363367799114,0.2441860465116279,2.0,0.0,0.039988655700510495,0.0,3.1940789473684212,-0.15789473684210553,ok,ok
72,1785284800150254928,997.0,1304.0,307.0,0.0,,0.0,,0.049390062481404345,0.3978494623655914,0.0,0.007735792918774174,0.04679523539421441,0.0,3.147881773399015,-0.39655172413793105,ok,ok
73,1785284800184160210,996.0,1303.0,307.0,0.0,,0.0,,0.016632016632016633,0.23076923076923078,0.0,0.0,0.04509359047078843,0.0,3.1920975609756095,-0.18000000000000016,ok,ok
74,1785284800228258151,997.0,1304.0,307.0,0.0,,0.0,,0.017334130304841603,0.2857142857142857,0.0,0.0,0.05104934770277935,2.0,3.177142857142857,-0.2857142857142856,ok,ok
75,1785284800264528020,996.0,1304.0,308.0,0.0,,0.0,,0.04696380496559976,0.35365853658536583,0.0,0.003888722704157942,0.051900170164492346,4.0,3.1493991144845035,-0.392156862745098,ok,ok
76,1785284800297499104,996.0,1304.0,308.0,0.0,,0.0,,0.018996734936182844,0.21739130434782608,0.0,0.0,0.0445263754963131,0.0,3.17504873294347,-0.29629629629629606,ok,ok
77,1785284800327465816,997.0,1304.0,307.0,0.0,,0.0,,0.02232807383149747,0.27906976744186046,0.0,0.0,0.04736245036868973,2.0,3.1782222222222223,-0.2799999999999998,ok,ok
78,1785284800361734283,997.0,1303.0,306.0,0.0,,0.0,,0.013967310549777118,0.1978021978021978,0.0,0.0008915304606240713,0.045660805445263755,0.0,3.233047250877156,-0.06517217471689407,ok,ok
79,1785284800394533542,997.0,1303.0,306.0,0.0,,0.0031036623215394167,,0.01948051948051948,0.24,0.0,0.0029515938606847697,0.039137833238797506,0.0,3.151103565365026,-0.38709677419354827,ok,ok
80,1785284800427938216,996.0,1305.0,309.0,0.0,,0.0,,0.02443384982121573,0.2777777777777778,0.0,0.0011918951132300357,0.04821327283040272,0.0,3.1738908720040797,-0.30188679245283034,ok,ok
81,1785284800461261134,997.0,1303.0,306.0,0.0,,0.0,,0.021854695806261076,0.24770642201834864,0.0,0.0,0.03970504821327283,0.0,3.1800552104899933,-0.26984126984126977,ok,ok
82,1785284800497886093,997.0,1304.0,307.0,0.0,,0.0,,0.017873100983020553,0.23353293413173654,2.0,0.002383080131069407,0.04792966534316506,0.0,3.1933333333333334,-0.16666666666666652,ok,ok
83,1785284800527887577,996.0,1304.0,308.0,0.0,,0.0,,0.017740981667652277,0.2,2.0,0.0026611472501478417,0.04083947816222348,0.0,3.177596899224806,-0.2833333333333332,ok,ok
84,1785284800562288509,996.0,1304.0,308.0,0.0,,0.0,,0.055092316855270995,0.313953488372093,2.0,0.004169148302561048,0.0476460578559274,0.0,3.1801619433198383,-0.26923076923076916,ok,ok
85,1785284800594710498,996.0,1301.0,305.0,0.0,,0.0,,0.023880597014925373,0.22674418604651161,2.0,0.014029850746268656,0.049914917753828704,4.0,3.1930169121658483,-0.17021276595744705,ok,ok
86,1785284800628046139,997.0,1304.0,307.0,0.0,,0.0,,0.024962852897474,0.25806451612903225,0.0,0.0,0.045660805445263755,0.0,3.1954418604651162,-0.1399999999999999,ok,ok
87,1785284800661638707,997.0,1304.0,307.0,0.0,,0.0,,0.03262786596119929,0.29651162790697677,2.0,0.0029394473838918285,0.03516732841747022,0.0,3.2192108470444847,-0.1751980499695307,ok,ok
88,1785284800693631815,996.0,1304.0,308.0,0.0,,0.0,,0.061925925925925926,0.3372093023255814,2.0,0.0005925925925925926,0.042824730572887125,0.0,3.192754919499105,-0.1730769230769229,ok,ok
89,1785284800730817359,997.0,1304.0,307.0,0.0,,0.0,,0.02333931777378815,0.2727272727272727,0.0,0.0002992220227408737,0.052183777651730004,0.0,3.165067385444744,-0.3396226415094341,ok,ok
90,1785284800751406949,997.0,1303.0,306.0,0.0,,0.0018808777429467085,,0.023414344991108477,0.23837209302325582,2.0,0.004742145820983995,0.04310833806012479,0.0,3.1972222222222224,-0.11111111111111116,ok,ok
91,1785284800796089167,996.0,1304.0,308.0,0.0,,0.0,,0.03599048185603807,0.38636363636363635,0.0,0.000594883997620464,0.046511627906976744,0.0,3.179226285108638,-0.27450980392156876,ok,ok
92,1785284800832101098,996.0,1305.0,309.0,0.0,,0.0,,0.06077844311377246,0.32558139534883723,2.0,0.0074850299401197605,0.052750992626205334,4.0,3.1798809523809526,-0.27083333333333326,ok,ok
93,1785284800862871817,996.0,1304.0,308.0,0.0,,0.0018796992481203006,,0.011572700296735905,0.1956521739130435,0.0,0.001483679525222552,0.04424276800907544,0.0,3.186153846153846,-0.23076923076923106,ok,ok
94,1785284800894582785,997.0,1303.0,306.0,0.0,,0.0,,0.017419545320342487,0.2736842105263158,0.0,0.0,0.039421440726035165,0.0,3.184733514001807,-0.2407407407407407,ok,ok
95,1785284800928227805,996.0,1304.0,308.0,0.0,,0.0,,0.03968018951732307,0.32558139534883723,2.0,0.0017767249037607344,0.042257515598411795,0.0,3.2,0.0,ok,ok
96,1785284800952798992,997.0,1304.0,307.0,0.0,,0.0037359900373599006,,0.026883308714918758,0.23,0.0,0.00413589364844904,0.039988655700510495,0.0,3.1419991419991424,-0.4126984126984128,ok,ok
97,1785284800996799851,997.0,1303.0,306.0,0.0,,0.0,,0.01586826347305389,0.25609756097560976,0.0,0.0,0.052750992626205334,4.0,3.1824924012158053,-0.25531914893617036,ok,ok
98,1785284801028994441,996.0,1304.0,308.0,0.0,,0.0,,0.021257750221434897,0.2558139534883721,2.0,0.0014762326542663124,0.039421440726035165,0.0,3.198978288633461,-0.068965517241379,ok,ok
99,1785284801052170725,996.0,1303.0,307.0,0.0,,0.0,,0.041666666666666664,0.2976190476190476,2.0,0.0026785714285714286,0.047078842881452074,0.0,3.199604743083004,-0.043478260869564966,ok,ok
100,1785284801095888417,997.0,1303.0,306.0,0.0,,0.001890359168241966,,0.03484216795711733,0.3516483516483517,0.0,0.004466944609886838,0.0476460578559274,0.0,3.1710710710710712,-0.3148148148148149,ok,ok
101,1785284801129057918,996.0,1304.0,308.0,0.0,,0.0,,0.026587887740029542,0.3023255813953488,2.0,0.0008862629246676514,0.039988655700510495,0.0,3.1996798719487796,-0.03921568627450989,ok,ok
102,1785284801161888558,997.0,1304.0,307.0,0.0,,0.0,,0.029561063003881755,0.32142857142857145,0.0,0.0,0.05019852524106636,4.0,3.1288888888888886,-0.4444444444444442,ok,ok
103,1785284801185709075,997.0,1304.0,307.0,0.0,,0.0,,0.04196217494089834,0.36633663366336633,0.0,0.0067966903073286055,0.04027226318774816,0.0,3.1961386918833727,-0.12962962962962976,ok,ok
104,1785284801229274287,997.0,1304.0,307.0,0.0,,0.001850709438618137,,0.02292768959435626,0.25,0.0,0.0026455026455026454,0.03516732841747022,0.0,3.229473684210526,-0.2947368421052632,ok,ok
105,1785284801262371429,996.0,1304.0,308.0,0.0,,0.0,,0.026221692491060787,0.3717948717948718,0.0,0.0,0.04821327283040272,2.0,3.164859299931366,-0.3404255319148939,ok,ok
106,1785284801295183656,996.0,1304.0,308.0,0.0,,0.0,,0.02737280571258554,0.3902439024390244,0.0,0.0008925914906277894,0.04679523539421441,2.0,3.1595000000000004,-0.3599999999999999,ok,ok
107,1785284801331677687,996.0,1304.0,308.0,0.0,,0.0,,0.021162444113263786,0.2441860465116279,2.0,0.0005961251862891207,0.048496880317640385,0.0,3.1886491557223264,-0.21153846153846145,ok,ok
108,1785284801365078338,996.0,1304.0,308.0,0.0,,0.0,,0.05029940119760479,0.3076923076923077,0.0,0.0005988023952095808,0.052750992626205334,4.0,3.1806060606060607,-0.2666666666666666,ok,ok
109,1785284801396477888,997.0,1303.0,306.0,0.0,,0.0,,0.041307578008915304,0.3430232558139535,2.0,0.003566121842496285,0.045660805445263755,0.0,3.1984166254329542,-0.08510638297872308,ok,ok
110,1785284801428384156,997.0,1306.0,309.0,0.0,,0.0,,0.17301965455628351,0.4942528735632184,0.0,0.0005955926146515784,0.0476460578559274,0.0,3.1870032223415685,-0.22448979591836737,ok,ok
111,1785284801452193094,997.0,1304.0,307.0,0.0,,0.0,,0.041391721655668866,0.3698630136986301,0.0,0.005098980203959208,0.05445263754963131,2.0,3.2060877286450014,-0.30820458177943544,ok,ok
112,1785284801495673795,996.0,1304.0,308.0,0.0,,0.0,,0.01739899734591566,0.2169811320754717,0.0,0.0023591860808021233,0.03828701077708452,0.0,3.1997150997150996,0.03703703703703703,ok,ok
113,1785284801528945628,997.0,1304.0,307.0,0.0,,0.0,,0.01888462673354972,0.2441860465116279,2.0,0.0017704337562702863,0.03885422575155984,0.0,3.198608695652174,0.08000000000000014,ok,ok
114,1785284801562870910,996.0,1304.0,308.0,0.0,,0.0,,0.014894250819183795,0.18604651162790697,2.0,0.0,0.04792966534316506,0.0,3.1996376811594205,0.04166666666666651,ok,ok
115,1785284801584905899,997.0,1304.0,307.0,0.0,,0.0,,0.014736221632773357,0.2,0.0,0.0,0.03771979580260919,0.0,3.197109594540345,0.11320754716981142,ok,ok
116,1785284801629013192,996.0,1306.0,310.0,0.0,,0.0,,0.07176749703440095,0.39766081871345027,2.0,0.0,0.04367555303460011,0.0,3.1501883239171375,-0.3898305084745761,ok,ok
117,1785284801662661924,997.0,1305.0,308.0,0.0,,0.0,,0.06197854588796186,0.32941176470588235,2.0,0.007151370679380214,0.04821327283040272,0.0,3.1924369747899157,-0.17647058823529393,ok,ok
118,1785284801695847623,996.0,1304.0,308.0,0.0,,0.0,,0.0267962308598351,0.29069767441860467,2.0,0.0,0.0368689733408962,0.0,3.2255561633843914,-0.09594344386466935,ok,ok
119,1785284801719529355,996.0,1304.0,308.0,0.0,,0.0,,0.02737280571258554,0.35555555555555557,0.0,0.0002975304968759298,0.04679523539421441,0.0,3.1,-0.5000000000000002,ok,ok
120,1785284801762065580,996.0,1304.0,308.0,0.0,,0.0,,0.024599881446354475,0.2616279069767442,2.0,0.0,0.04310833806012479,0.0,3.1801619433198383,-0.26923076923076916,ok,ok
121,1785284801795994709,996.0,1304.0,308.0,0.0,,0.0,,0.024830032515518772,0.3269230769230769,0.0,0.0053207212533254505,0.04055587067498582,0.0,3.127390076643808,-0.4477611940298505,ok,ok
122,1785284801819150126,997.0,1304.0,307.0,0.0,,0.0,,0.017004773269689737,0.23333333333333334,0.0,0.0005966587112171838,0.049347702779353374,0.0,3.1900000000000004,-0.20000000000000018,ok,ok
123,1785284801852528227,996.0,1305.0,309.0,0.0,,0.0,,0.06592747977225052,0.3855421686746988,0.0,0.0,0.05360181508791832,4.0,3.164969696969697,-0.33999999999999986,ok,ok
124,1785284801896138759,997.0,1304.0,307.0,0.0,,0.0,,0.028937947494033413,0.28488372093023256,2.0,0.0008949880668257757,0.049347702779353374,0.0,3.197348886532344,-0.10869565217391308,ok,ok
125,1785284801919994540,996.0,1304.0,308.0,0.0,,0.0,,0.01937984496124031,0.25882352941176473,0.0,0.0,0.04878048780487805,2.0,3.190929451287794,-0.19148936170212782,ok,ok
126,1785284801964906541,997.0,1304.0,307.0,0.0,,0.0,,0.04325925925925926,0.313953488372093,2.0,0.0008888888888888889,0.042824730572887125,0.0,3.22131644901728,-0.19588444796201032,ok,ok
127,1785284801997855321,997.0,1303.0,306.0,0.0,,0.0,,0.032791728212703104,0.31313131313131315,0.0,0.005908419497784343,0.039988655700510495,0.0,3.17569386038688,-0.2931034482758621,ok,ok
128,1785284802030089685,997.0,1303.0,306.0,0.0,,0.0,,0.013029315960912053,0.15384615384615385,0.0,0.0,0.042257515598411795,0.0,3.1988148148148148,-0.07407407407407374,ok,ok
129,1785284802061871488,997.0,1304.5,307.5,0.0,,0.0,,0.024687685901249257,0.2857142857142857,0.0,0.000892325996430696,0.046511627906976744,2.0,3.3091517178473704,0.09090909090909101,ok,ok
130,1785284802095996569,997.0,1305.0,308.0,0.0,,0.0,,0.04008252284114353,0.31976744186046513,2.0,0.004420866489832007,0.03771979580260919,0.0,3.1826656394453003,-0.2542372881355932,ok,ok
131,1785284802129710150,996.0,1304.0,308.0,0.0,,0.0,,0.018850987432675045,0.2261904761904762,0.0,0.003291442250149611,0.052183777651730004,4.0,3.1981818181818182,-0.09090909090909105,ok,ok
132,1785284802163065285,997.0,1304.0,307.0,0.0,,0.0,,0.02385211687537269,0.23170731707317074,0.0,0.0,0.04878048780487805,2.0,3.195693779904306,-0.13636363636363646,ok,ok
133,1785284802196130725,996.0,1303.0,307.0,0.0,,0.0,,0.01903628792385485,0.32941176470588235,0.0,0.0,0.046511627906976744,2.0,3.1479952830188678,-0.39622641509433953,ok,ok
134,1785284802229012250,997.0,1304.0,307.0,0.0,,0.0,,0.023063276167947958,0.3229166666666667,0.0,0.0,0.04083947816222348,0.0,3.1366744730679157,-0.42622950819672156,ok,ok
135,1785284802262577227,997.0,1304.0,307.0,0.0,,0.0,,0.024599881446354475,0.2857142857142857,0.0,0.0,0.04310833806012479,0.0,3.188137254901961,-0.21568627450980404,ok,ok
